true_revenue,shaped_return,load_factor,remain_inv,sellout_day,capacity,service_date,month,dow,mean_price,mean_selling_limit,n_steps,base_demand,frac_at_floor,is_soft,is_peak,seed,policy
1173706.8708443223,166.3136557321888,0.957456121435283,425.4387856471694,,10000,2022-12-17,12,5,91.99999988079071,11654.278561566025,100,195.43755580295394,0.0,False,True,18,myopic_greedy
906835.0842180155,-44.70363972995243,0.704949112120885,2950.508878791151,,10000,2022-06-03,6,4,91.99999988079071,12352.941175922751,100,93.26932573131452,0.0,True,False,19,myopic_greedy
1170164.2911453692,162.10207530242542,0.9521721180656006,478.27881934399375,,10000,2022-06-18,6,5,91.99999988079071,11956.171432510018,100,156.11217061502776,0.0,False,True,20,myopic_greedy
855016.7727276942,-84.43438471239341,0.6576218328970372,3423.7816710296274,,10000,2022-06-20,6,0,91.99999988079071,12352.941175922751,100,89.3393639748758,0.0,True,False,21,myopic_greedy
1157660.1423091132,169.16402579964927,0.9635589199571752,364.41080042824797,,10000,2022-12-11,12,6,91.99999988079071,11641.721879411489,100,192.542564800098,0.0,False,True,22,myopic_greedy
1160652.5187902064,166.71280544054332,0.9597911692623599,402.08830737640164,,10000,2022-06-04,6,5,91.99999988079071,11920.316045172513,100,156.11217061502776,0.0,False,True,23,myopic_greedy
844358.3539603773,-75.49224384603023,0.6713313982985369,3286.68601701463,,10000,2022-06-16,6,3,91.99999988079071,12352.941175922751,100,89.3393639748758,0.0,True,False,24,myopic_greedy
1202305.3464832902,168.88558330513837,0.9570617104887799,429.38289511220137,,10000,2022-12-28,12,2,91.99999988079071,12245.808601472527,100,127.57061847614774,0.0,False,True,25,myopic_greedy
870352.6905061344,-48.0667905682939,0.705339644357661,2946.603556423389,,10000,2022-06-29,6,2,91.99999988079071,12352.941175922751,100,89.3393639748758,0.0,True,False,26,myopic_greedy
1150411.8021912265,165.05066380032554,0.9589171007961684,410.82899203831585,,10000,2022-12-24,12,5,91.99999988079071,11618.51250436157,100,195.43755580295394,0.0,False,True,27,myopic_greedy
1221628.996737536,174.0659656550536,0.9615110492894521,384.8895071054794,,10000,2022-12-14,12,2,91.99999988079071,12277.718697860837,100,127.57061847614774,0.0,False,True,28,myopic_greedy
1206192.6733309801,165.98972302258426,0.9525622680677894,474.3773193221059,,10000,2022-12-08,12,3,91.99999988079071,12256.007433310151,100,127.68291019733265,0.0,False,True,29,myopic_greedy
1066084.5354949085,158.88451927046992,0.9620220078369577,379.7799216304229,,10000,2022-12-21,12,2,80.0,11837.892865389585,100,127.57061847614774,1.0,False,True,0,fixed_price_80
842599.7101215505,-16.01423243028809,0.7530490363802149,2469.5096361978513,,10000,2022-06-22,6,2,80.0,11999.99999254942,100,89.3393639748758,1.0,True,False,1,fixed_price_80
851895.8118663175,11.455193520751337,0.7894049484029034,2105.950515970965,,10000,2022-06-01,6,2,80.0,11999.99999254942,100,89.3393639748758,1.0,True,False,2,fixed_price_80
853729.7858439562,11.400125064504323,0.789078282849464,2109.21717150536,,10000,2022-06-08,6,2,80.0,11999.99999254942,100,89.3393639748758,1.0,True,False,3,fixed_price_80
1006547.9997646684,146.909185641583,0.9537731310481044,462.2686895189563,,10000,2022-12-11,12,6,80.0,11473.516884446144,100,192.542564800098,1.0,False,True,4,fixed_price_80
842612.2174554451,-13.596818637089257,0.7563588487909126,2436.4115120908737,,10000,2022-06-21,6,1,80.0,11999.99999254942,100,89.3393639748758,1.0,True,False,5,fixed_price_80
1029117.0688255541,149.62371004507986,0.9544000043322253,455.99995667774783,,10000,2022-06-12,6,6,80.0,11669.999987632036,100,154.00250483209075,1.0,False,True,6,fixed_price_80
1018975.9554507008,151.01946727504298,0.9577011941506478,422.98805849352175,,10000,2022-12-11,12,6,80.0,11489.826265722513,100,192.542564800098,1.0,False,True,7,fixed_price_80
1062118.8547016433,161.53470333772248,0.9661956409144632,338.04359085536817,,10000,2022-12-27,12,1,80.0,11832.456123456359,100,127.57061847614774,1.0,False,True,8,fixed_price_80
889544.4023679541,25.101114030224736,0.8029406490320949,1970.5935096790508,,10000,2022-06-03,6,4,80.0,11999.99999254942,100,93.26932573131452,1.0,True,False,9,fixed_price_80
1064465.2014104982,156.9512395316109,0.9595955060144672,404.04493985532827,,10000,2022-12-15,12,3,80.0,11852.872433140874,100,127.68291019733265,1.0,False,True,10,fixed_price_80
847995.7444610199,-3.1985896608415203,0.7698655286206253,2301.3447137937474,,10000,2022-06-27,6,0,80.0,11999.99999254942,100,89.3393639748758,1.0,True,False,11,fixed_price_80
1077044.8622242592,157.24475395002196,0.9582743393528713,417.25660647128643,,10000,2022-12-22,12,3,80.0,11859.861219674349,100,127.68291019733265,1.0,False,True,12,fixed_price_80
1030607.2529112493,152.9841170706668,0.9587991668212902,412.00833178709763,,10000,2022-12-10,12,5,80.0,11474.99998472631,100,195.43755580295394,1.0,False,True,13,fixed_price_80
848073.8451836626,-1.4572884600694493,0.772240174002143,2277.5982599785702,,10000,2022-06-20,6,0,80.0,11999.99999254942,100,89.3393639748758,1.0,True,False,14,fixed_price_80
1081788.6544790629,161.06228267040203,0.9628539961951996,371.4600380480042,,10000,2022-12-06,12,1,80.0,11859.26540941,100,127.57061847614774,1.0,False,True,15,fixed_price_80
850127.518377227,-11.666215995383439,0.7579740166669778,2420.259833330221,,10000,2022-06-07,6,1,80.0,11999.99999254942,100,89.3393639748758,1.0,True,False,16,fixed_price_80
889247.7676033432,33.96644618183389,0.8151255745499993,1848.7442545000067,,10000,2022-06-17,6,4,80.0,11996.270414814353,100,93.26932573131452,1.0,True,False,17,fixed_price_80
1026445.8526475208,151.49462112754748,0.9573288162504047,426.71183749595366,,10000,2022-12-17,12,5,80.0,11474.99998472631,100,195.43755580295394,1.0,False,True,18,fixed_price_80
892731.0424320145,21.878480452195674,0.798089556450677,2019.10443549323,,10000,2022-06-03,6,4,80.0,11999.99999254942,100,93.26932573131452,1.0,True,False,19,fixed_price_80
1034221.892252796,155.02128732584902,0.9610946549322869,389.05345067713097,,10000,2022-06-18,6,5,80.0,11669.999987632036,100,156.11217061502776,1.0,False,True,20,fixed_price_80
841783.5535150297,-22.303915438964438,0.7445448345336063,2554.5516546639365,,10000,2022-06-20,6,0,80.0,11999.99999254942,100,89.3393639748758,1.0,True,False,21,fixed_price_80
1010159.5826708686,152.76600782864477,0.9613014377555588,386.985622444412,,10000,2022-12-11,12,6,80.0,11472.10393473506,100,192.542564800098,1.0,False,True,22,fixed_price_80
1008296.2692609153,145.52162253670195,0.9516328706994663,483.67129300533634,,10000,2022-06-04,6,5,80.0,11637.691774591804,100,156.11217061502776,1.0,False,True,23,fixed_price_80
832525.8388921276,-11.082752473292018,0.7611844707362948,2388.1552926370523,,10000,2022-06-16,6,3,80.0,11999.99999254942,100,89.3393639748758,1.0,True,False,24,fixed_price_80
1058386.5409561954,154.00873149096452,0.9563973662949932,436.02633705006883,,10000,2022-12-28,12,2,80.0,11837.620124965906,100,127.57061847614774,1.0,False,True,25,fixed_price_80
855119.1342092144,17.35429620353362,0.7970443599761811,2029.5564002381898,,10000,2022-06-29,6,2,80.0,11999.99999254942,100,89.3393639748758,1.0,True,False,26,fixed_price_80
1005509.1338252983,149.66235846594878,0.9576869110731766,423.13088926823366,,10000,2022-12-24,12,5,80.0,11457.162717357278,100,195.43755580295394,1.0,False,True,27,fixed_price_80
1080388.3996789486,161.67308828736148,0.9638825319444748,361.17468055525205,,10000,2022-12-14,12,2,80.0,11858.610892668366,100,127.57061847614774,1.0,False,True,28,fixed_price_80
1061229.4063479763,150.55967759355076,0.9512832013133604,487.16798686639595,,10000,2022-12-08,12,3,80.0,11842.352444678545,100,127.68291019733265,1.0,False,True,29,fixed_price_80
1135497.089438637,185.56916841631622,0.9890677527019898,109.32247298010225,,10000,2022-12-21,12,2,84.65814737081527,12706.31794182118,100,127.57061847614774,0.0,False,True,0,rl_sac
844844.4095944471,-21.025691465395198,0.7458765309248768,2541.234690751232,,10000,2022-06-22,6,2,81.15789881944656,12564.962036907673,100,89.3393639748758,0.44,True,False,1,rl_sac
854386.4657808805,6.06164289569783,0.7816753374213832,2183.246625786168,,10000,2022-06-01,6,2,81.19598355293274,12566.102682054043,100,89.3393639748758,0.39,True,False,2,rl_sac
856115.9960119054,6.0871080649761495,0.7814732992654598,2185.267007345402,,10000,2022-06-08,6,2,81.1827628850937,12583.638989925385,100,89.3393639748758,0.41,True,False,3,rl_sac
1407607.0477100555,204.12305587518267,0.9772087001427084,227.91299857291597,,10000,2022-12-11,12,6,111.35728380680084,12914.488903619349,100,192.542564800098,0.0,False,True,4,rl_sac
844810.7892307098,-18.71640086491223,0.7490445482356395,2509.5545176436053,,10000,2022-06-21,6,1,81.27965186834335,13138.810276985168,100,89.3393639748758,0.5,True,False,5,rl_sac
1391206.1185765518,177.7540459137777,0.9433334713097569,566.665286902431,,10000,2022-06-12,6,6,113.51754746437072,13656.230954814237,100,154.00250483209075,0.0,False,True,6,rl_sac
1410765.1103434002,200.58405349887377,0.9719281403623751,280.7185963762495,,10000,2022-12-11,12,6,111.47179552316666,13002.33458369039,100,192.542564800098,0.0,False,True,7,rl_sac
1110678.3888677277,190.63201768436267,0.9994029846542327,5.970153457672495,,10000,2022-12-27,12,1,82.14051876068115,12775.049848220986,100,127.57061847614774,0.49,False,True,8,rl_sac
892614.2498804055,17.58389644789399,0.7922225636436349,2077.7743635636516,,10000,2022-06-03,6,4,81.6628710269928,12451.651334762573,100,93.26932573131452,0.3,True,False,9,rl_sac
1133261.966781925,188.72221369612686,0.9936931739971704,63.06826002829621,,10000,2022-12-15,12,3,83.86574803590774,12494.346133014187,100,127.68291019733265,0.35,False,True,10,rl_sac
852485.8526876263,-13.637596022663061,0.754950436587088,2450.49563412912,,10000,2022-06-27,6,0,82.49387910366059,12038.346715271473,100,89.3393639748758,0.26,True,False,11,rl_sac
1137430.630356225,182.98661574514205,0.985265140697972,147.34859302028053,,10000,2022-12-22,12,3,83.82684730291366,12526.580316200852,100,127.68291019733265,0.36,False,True,12,rl_sac
1465952.106582243,202.59753760750428,0.9671264752729861,328.73524727013864,,10000,2022-12-10,12,5,115.37338384389878,12017.219041101635,100,195.43755580295394,0.0,False,True,13,rl_sac
852520.524652869,-11.931174193178762,0.7572832511527868,2427.1674884721315,,10000,2022-06-20,6,0,82.48911517858505,12034.880581498146,100,89.3393639748758,0.26,True,False,14,rl_sac
1117718.9907524786,181.27341969436446,0.9856185213960502,143.81478603949836,,10000,2022-12-06,12,1,81.84543896913529,12823.817163379863,100,127.57061847614774,0.52,False,True,15,rl_sac
852523.769866984,-16.78288205873963,0.7506366314446055,2493.6336855539457,,10000,2022-06-07,6,1,81.28648573160172,13130.436646938324,100,89.3393639748758,0.5,True,False,16,rl_sac
892308.508932367,26.230791609072327,0.8041095078299118,1958.9049217008824,,10000,2022-06-17,6,4,81.6759972333908,12445.20016014576,100,93.26932573131452,0.3,True,False,17,rl_sac
1463110.246461181,203.40950644611283,0.9686280572602669,313.71942739733095,,10000,2022-12-17,12,5,115.34339972734452,12070.656550861895,100,195.43755580295394,0.0,False,True,18,rl_sac
895989.0803720169,14.362871921940979,0.7873478957325195,2126.5210426748044,,10000,2022-06-03,6,4,81.68626432418823,12444.915573298931,100,93.26932573131452,0.3,True,False,19,rl_sac
1361611.2674616992,136.23085439345908,0.8905064762291631,1094.9352377083687,,10000,2022-06-18,6,5,117.09248900413513,13123.688386194408,100,156.11217061502776,0.0,False,True,20,rl_sac
845809.787538437,-32.17824396479959,0.7304668181936393,2695.331818063607,,10000,2022-06-20,6,0,82.4341193675995,12011.583341658115,100,89.3393639748758,0.27,True,False,21,rl_sac
1405007.982530353,205.08749931113317,0.9788858918604081,211.14108139591917,,10000,2022-12-11,12,6,111.30468119382859,12759.996175207198,100,192.542564800098,0.0,False,True,22,rl_sac
1370234.7333981676,151.74606073008073,0.910578886835978,894.2111316402206,,10000,2022-06-04,6,5,117.22698872089386,12939.365724474192,100,156.11217061502776,0.0,False,True,23,rl_sac
835067.0799780203,-17.737004889297026,0.7517209412505492,2482.7905874945072,,10000,2022-06-16,6,3,81.69015910625458,12556.700472533703,100,89.3393639748758,0.39,True,False,24,rl_sac
1133036.245342761,185.28942768537954,0.9890216481521964,109.78351847803606,,10000,2022-12-28,12,2,84.59945718050002,12708.584239144147,100,127.57061847614774,0.0,False,True,25,rl_sac
857730.0927107836,11.85705914178672,0.7891562326996006,2108.437673003995,,10000,2022-06-29,6,2,81.20881463289261,12574.705323576927,100,89.3393639748758,0.39,True,False,26,rl_sac
1446452.760044105,209.1455077542023,0.9787674407531395,212.32559246860546,,10000,2022-12-24,12,5,115.29715279340743,11992.90911257267,100,195.43755580295394,0.0,False,True,27,rl_sac
1137245.3902686422,180.5269850200683,0.9819211588948001,180.788411051999,,10000,2022-12-14,12,2,84.35165066719055,12738.434848678298,100,127.57061847614774,0.0,False,True,28,rl_sac
1136732.5205278117,187.10171395218137,0.9909978930128769,90.0210698712308,,10000,2022-12-08,12,3,83.98839998245239,12492.570420634001,100,127.68291019733265,0.35,False,True,29,rl_sac
1157374.7574207697,110.76742948105992,1.0110445472467045,-110.44547246704497,5.0,10000,2022-12-21,12,2,84.73720618486405,12968.30476373434,100,127.57061847614774,0.0,False,True,0,joint_bc_sac_raw
844844.4095944471,-21.025691465395198,0.7458765309248768,2541.234690751232,,10000,2022-06-22,6,2,81.15789881944656,12564.962036907673,100,89.3393639748758,0.44,True,False,1,joint_bc_sac_raw
854386.4657808805,6.06164289569783,0.7816753374213832,2183.246625786168,,10000,2022-06-01,6,2,81.19598355293274,12566.102682054043,100,89.3393639748758,0.39,True,False,2,joint_bc_sac_raw
856115.9960119054,6.0871080649761495,0.7814732992654598,2185.267007345402,,10000,2022-06-08,6,2,81.1827628850937,12583.638989925385,100,89.3393639748758,0.41,True,False,3,joint_bc_sac_raw
1447085.0540458395,142.90527989625986,1.0040071677962759,-40.07167796275826,13.0,10000,2022-12-11,12,6,111.73808797597886,13021.601919829845,100,192.542564800098,0.0,False,True,4,joint_bc_sac_raw
844810.7892307098,-18.71640086491223,0.7490445482356395,2509.5545176436053,,10000,2022-06-21,6,1,81.27965186834335,13138.810276985168,100,89.3393639748758,0.5,True,False,5,joint_bc_sac_raw
1388275.1280783631,171.5563214703416,0.9352449433732949,647.5505662670512,,10000,2022-06-12,6,6,113.97038276195526,13824.262923002243,100,154.00250483209075,0.0,False,True,6,joint_bc_sac_raw
1457633.8119444752,143.792323940268,1.00438012723151,-43.801272315100505,12.0,10000,2022-12-11,12,6,111.8131016254425,13096.976412832737,100,192.542564800098,0.0,False,True,7,joint_bc_sac_raw
1150537.5250171165,96.73933778412663,1.040698699372411,-406.986993724111,7.0,10000,2022-12-27,12,1,81.99068162441253,13084.123969078064,100,127.57061847614774,0.54,False,True,8,joint_bc_sac_raw
892614.2498804055,17.58389644789399,0.7922225636436349,2077.7743635636516,,10000,2022-06-03,6,4,81.6628710269928,12451.651334762573,100,93.26932573131452,0.3,True,False,9,joint_bc_sac_raw
1164535.2585440776,107.60113595940662,1.019671977544447,-196.71977544446963,4.0,10000,2022-12-15,12,3,84.0601660847664,12842.254535853863,100,127.68291019733265,0.39,False,True,10,joint_bc_sac_raw
852485.8526876263,-13.637596022663061,0.754950436587088,2450.49563412912,,10000,2022-06-27,6,0,82.49387910366059,12038.346715271473,100,89.3393639748758,0.26,True,False,11,joint_bc_sac_raw
1174006.755943605,110.75050310065478,1.0147781610971238,-147.78161097123848,4.0,10000,2022-12-22,12,3,84.15109975337982,12834.913338720798,100,127.68291019733265,0.39,False,True,12,joint_bc_sac_raw
1501583.7659051307,225.5680680927673,0.9937119061674715,62.88093832528466,,10000,2022-12-10,12,5,115.89881927967072,12098.579575121403,100,195.43755580295394,0.0,False,True,13,joint_bc_sac_raw
852520.524652869,-11.931174193178762,0.7572832511527868,2427.1674884721315,,10000,2022-06-20,6,0,82.48911517858505,12034.880581498146,100,89.3393639748758,0.26,True,False,14,joint_bc_sac_raw
1166499.752909788,101.92737427914327,1.0327168911374123,-327.1689113741231,6.0,10000,2022-12-06,12,1,81.79836653470993,13129.859288036823,100,127.57061847614774,0.57,False,True,15,joint_bc_sac_raw
852523.769866984,-16.78288205873963,0.7506366314446055,2493.6336855539457,,10000,2022-06-07,6,1,81.28648573160172,13130.436646938324,100,89.3393639748758,0.5,True,False,16,joint_bc_sac_raw
892308.508932367,26.230791609072327,0.8041095078299118,1958.9049217008824,,10000,2022-06-17,6,4,81.6759972333908,12445.20016014576,100,93.26932573131452,0.3,True,False,17,joint_bc_sac_raw
1502145.5878698353,228.99476517608952,0.9983290498480905,16.709501519095284,,10000,2022-12-17,12,5,115.90846571922302,12155.172969400883,100,195.43755580295394,0.0,False,True,18,joint_bc_sac_raw
895989.0803720169,14.362871921940979,0.7873478957325195,2126.5210426748044,,10000,2022-06-03,6,4,81.68626432418823,12444.915573298931,100,93.26932573131452,0.3,True,False,19,joint_bc_sac_raw
1362150.4012065593,137.15194712437787,0.8916943931557835,1083.0560684421653,,10000,2022-06-18,6,5,117.02461702823639,13246.684755384922,100,156.11217061502776,0.0,False,True,20,joint_bc_sac_raw
845809.787538437,-32.17824396479959,0.7304668181936393,2695.331818063607,,10000,2022-06-20,6,0,82.4341193675995,12011.583341658115,100,89.3393639748758,0.27,True,False,21,joint_bc_sac_raw
1454246.7743349238,138.98175972694932,1.014317594903429,-143.17594903429017,13.0,10000,2022-12-11,12,6,111.55766460895538,12861.5354180336,100,192.542564800098,0.0,False,True,22,joint_bc_sac_raw
1370687.3433190072,152.40729313529482,0.9114226832923207,885.7731670767935,,10000,2022-06-04,6,5,117.18576211929322,13075.780373811722,100,156.11217061502776,0.0,False,True,23,joint_bc_sac_raw
835067.0799780203,-17.737004889297026,0.7517209412505492,2482.7905874945072,,10000,2022-06-16,6,3,81.69015910625458,12556.700472533703,100,89.3393639748758,0.39,True,False,24,joint_bc_sac_raw
1149187.0256676138,111.75615844361316,1.0070278758292184,-70.27875829218465,5.0,10000,2022-12-28,12,2,84.56624248027802,13001.127229630947,100,127.57061847614774,0.0,False,True,25,joint_bc_sac_raw
857730.0927107836,11.85705914178672,0.7891562326996006,2108.437673003995,,10000,2022-06-29,6,2,81.20881463289261,12574.705323576927,100,89.3393639748758,0.39,True,False,26,joint_bc_sac_raw
1477090.241225367,146.7609459048466,1.0021068404837556,-21.068404837556955,0.0,10000,2022-12-24,12,5,115.92537505626679,12058.505411446095,100,195.43755580295394,0.0,False,True,27,joint_bc_sac_raw
1168493.2068702416,111.64010320100496,1.0115760388578205,-115.7603885782064,4.0,10000,2022-12-14,12,2,84.47093694210052,12989.733946323395,100,127.57061847614774,0.0,False,True,28,joint_bc_sac_raw
1176017.598819956,107.37392216381483,1.022728528262624,-227.2852826262406,5.0,10000,2022-12-08,12,3,84.27146805524826,12825.646170973778,100,127.68291019733265,0.38,False,True,29,joint_bc_sac_raw
1095497.5366465102,152.3956433505158,0.9491039584737874,508.96041526212684,,10000,2022-12-21,12,2,84.56775395870208,12255.951404571533,100,127.57061847614774,0.27,False,True,0,joint_sac_rl_best
846813.5268370619,-28.091009908138133,0.735928270422131,2640.7172957786897,,10000,2022-06-22,6,2,83.02375077009201,12531.349030137062,100,89.3393639748758,0.24,True,False,1,joint_sac_rl_best
857042.6169734035,-1.5957362701719973,0.7708219205924488,2291.780794075512,,10000,2022-06-01,6,2,83.13851041793824,12496.178622543812,100,89.3393639748758,0.23,True,False,2,joint_sac_rl_best
858442.991078601,-1.4039081550315728,0.770892866763162,2291.0713323683794,,10000,2022-06-08,6,2,83.0901212334633,12497.225011885166,100,89.3393639748758,0.22,True,False,3,joint_sac_rl_best
1442207.4201180066,212.49398748229711,0.9839359526993101,160.6404730068989,,10000,2022-12-11,12,6,109.53667914867401,12910.351198911667,100,192.542564800098,0.13,False,True,4,joint_sac_rl_best
849761.4076337303,-32.23027472308965,0.7298542253610101,2701.4577463898995,,10000,2022-06-21,6,1,83.82921491861343,13234.561483561993,100,89.3393639748758,0.11,True,False,5,joint_sac_rl_best
1393755.3250914274,193.21748300810665,0.9641670554780328,358.32944521967147,,10000,2022-06-12,6,6,108.8073789358139,13431.785123050213,100,154.00250483209075,0.0,False,True,6,joint_sac_rl_best
1455758.9589577538,217.92637119168853,0.9895211990354974,104.78800964502625,,10000,2022-12-11,12,6,109.6801622390747,12939.63072001934,100,192.542564800098,0.12,False,True,7,joint_sac_rl_best
1105242.2492616216,156.71866002964472,0.953691006991072,463.08993008927973,,10000,2022-12-27,12,1,84.8343264222145,11745.35860568285,100,127.57061847614774,0.13,False,True,8,joint_sac_rl_best
896765.8146759942,4.059844602699613,0.7731277577193154,2268.722422806846,,10000,2022-06-03,6,4,84.31374387741089,13031.392638385296,100,93.26932573131452,0.15,True,False,9,joint_sac_rl_best
1072481.2311033756,137.27217448347793,0.9315397964015621,684.6020359843787,,10000,2022-12-15,12,3,83.13605126142502,12309.180501103401,100,127.68291019733265,0.24,False,True,10,joint_sac_rl_best
854790.1822561182,-20.22869192282711,0.7456058765089878,2543.941234910122,,10000,2022-06-27,6,0,83.66766263246537,12076.19251459837,100,89.3393639748758,0.08,True,False,11,joint_sac_rl_best
1082655.8023755418,136.34003242518617,0.9288691125857973,711.308874142027,,10000,2022-12-22,12,3,83.13767664432525,12300.339122116566,100,127.68291019733265,0.24,False,True,12,joint_sac_rl_best
1378463.053405562,136.90067054376615,1.0021014106595336,-21.01410659533576,0.0,10000,2022-12-10,12,5,103.85868135690689,11706.837831437588,100,195.43755580295394,0.0,False,True,13,joint_sac_rl_best
854735.1183192782,-18.59375503950129,0.7478530590802341,2521.469409197659,,10000,2022-06-20,6,0,83.67014607191086,12083.65833312273,100,89.3393639748758,0.08,True,False,14,joint_sac_rl_best
1117462.1239735617,150.0344525227591,0.9428606029115107,571.393970884892,,10000,2022-12-06,12,1,84.85094130039215,11791.303186118603,100,127.57061847614774,0.13,False,True,15,joint_sac_rl_best
857392.3668128032,-30.29407153617339,0.7314612216199264,2685.3877838007356,,10000,2022-06-07,6,1,83.85992141962052,13221.311071515083,100,89.3393639748758,0.11,True,False,16,joint_sac_rl_best
896577.2403028243,12.042596538771875,0.7840888664499855,2159.1113355001444,,10000,2022-06-17,6,4,84.39407908916473,13032.092136144638,100,93.26932573131452,0.14,True,False,17,joint_sac_rl_best
1376123.4637169575,135.93461938370731,1.0037282821955298,-37.28282195529755,1.0,10000,2022-12-17,12,5,103.86976523399353,11730.521415174007,100,195.43755580295394,0.0,False,True,18,joint_sac_rl_best
900426.851906435,0.7738529994049514,0.7681248874092622,2318.751125907378,,10000,2022-06-03,6,4,84.38572369813919,13027.37413495779,100,93.26932573131452,0.15,True,False,19,joint_sac_rl_best
1376780.5219182812,153.60857383566645,0.9122335912929291,877.6640870707088,,10000,2022-06-18,6,5,114.55487713813781,13710.778012871742,100,156.11217061502776,0.0,False,True,20,joint_sac_rl_best
848029.0724399323,-38.7992725179179,0.7210929044357381,2789.070955642619,,10000,2022-06-20,6,0,83.63490816354752,12121.036256849766,100,89.3393639748758,0.08,True,False,21,joint_sac_rl_best
1436053.4845637756,209.37220474879297,0.9805025428663224,194.97457133677563,,10000,2022-12-11,12,6,109.56914464235305,12878.290398418903,100,192.542564800098,0.13,False,True,22,joint_sac_rl_best
1387230.4662158065,172.18777570344034,0.9362530535367941,637.4694646320586,,10000,2022-06-04,6,5,114.50495479106903,13604.854725301266,100,156.11217061502776,0.0,False,True,23,joint_sac_rl_best
839069.3358717416,-31.366574424767848,0.7325020438192575,2674.979561807425,,10000,2022-06-16,6,3,84.33353629112244,13729.76880967617,100,89.3393639748758,0.15,True,False,24,joint_sac_rl_best
1091241.5031796393,150.27380220447924,0.9467803450500208,532.1965494997912,,10000,2022-12-28,12,2,84.5882651567459,12290.859453380108,100,127.57061847614774,0.27,False,True,25,joint_sac_rl_best
860268.7256120961,3.962370418050284,0.7779938326806036,2220.0616731939635,,10000,2022-06-29,6,2,83.17709927558899,12475.79928189516,100,89.3393639748758,0.21,True,False,26,joint_sac_rl_best
1350821.3282612946,133.81708576409378,1.0028112156934126,-28.11215693412487,6.0,10000,2022-12-24,12,5,103.63124138116837,11656.161496043205,100,195.43755580295394,0.03,False,True,27,joint_sac_rl_best
