true_revenue,shaped_return,load_factor,remain_inv,sellout_day,capacity,service_date,month,dow,mean_price,mean_selling_limit,n_steps,base_demand,frac_at_floor,is_soft,is_peak,seed,policy
853729.7858439562,11.400125064504323,0.789078282849464,2109.21717150536,,10000,2022-06-08,6,2,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,3,fixed_price_80
1006547.9997646684,146.909185641583,0.9537731310481044,462.2686895189563,,10000,2022-12-11,12,6,80.0,12592.444871366024,100,192.542564800098,1.0,False,True,4,fixed_price_80
842612.2174554451,-13.596818637089257,0.7563588487909126,2436.4115120908737,,10000,2022-06-21,6,1,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,5,fixed_price_80
1029117.0688255541,149.62371004507986,0.9544000043322253,455.99995667774783,,10000,2022-06-12,6,6,80.0,13120.551897957921,100,154.00250483209075,1.0,False,True,6,fixed_price_80
1018975.9554507008,151.01946727504298,0.9577011941506478,422.98805849352175,,10000,2022-12-11,12,6,80.0,12625.35921856761,100,192.542564800098,1.0,False,True,7,fixed_price_80
1062118.8547016433,161.53470333772248,0.9661956409144632,338.04359085536817,,10000,2022-12-27,12,1,80.0,14153.624653071165,100,127.57061847614774,1.0,False,True,8,fixed_price_80
889544.4023679541,25.101114030224736,0.8029406490320949,1970.5935096790508,,10000,2022-06-03,6,4,80.0,14515.837990515865,100,93.26932573131452,1.0,True,False,9,fixed_price_80
1064465.2014104982,156.9512395316109,0.9595955060144672,404.04493985532827,,10000,2022-12-15,12,3,80.0,14186.001101881266,100,127.68291019733265,1.0,False,True,10,fixed_price_80
847995.7444610199,-3.1985896608415203,0.7698655286206253,2301.3447137937474,,10000,2022-06-27,6,0,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,11,fixed_price_80
1077044.8622242592,157.24475395002196,0.9582743393528713,417.25660647128643,,10000,2022-12-22,12,3,80.0,14186.001101881266,100,127.68291019733265,1.0,False,True,12,fixed_price_80
1030607.2529112493,152.9841170706668,0.9587991668212902,412.00833178709763,,10000,2022-12-10,12,5,80.0,12592.444871366024,100,195.43755580295394,1.0,False,True,13,fixed_price_80
848073.8451836626,-1.4572884600694493,0.772240174002143,2277.5982599785702,,10000,2022-06-20,6,0,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,14,fixed_price_80
1081788.6544790629,161.06228267040203,0.9628539961951996,371.4600380480042,,10000,2022-12-06,12,1,80.0,14186.001101881266,100,127.57061847614774,1.0,False,True,15,fixed_price_80
850127.518377227,-11.666215995383439,0.7579740166669778,2420.259833330221,,10000,2022-06-07,6,1,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,16,fixed_price_80
889247.7676033432,33.96644618183389,0.8151255745499993,1848.7442545000067,,10000,2022-06-17,6,4,80.0,14515.837990515865,100,93.26932573131452,1.0,True,False,17,fixed_price_80
1026445.8526475208,151.49462112754748,0.9573288162504047,426.71183749595366,,10000,2022-12-17,12,5,80.0,12592.444871366024,100,195.43755580295394,1.0,False,True,18,fixed_price_80
892731.0424320145,21.878480452195674,0.798089556450677,2019.10443549323,,10000,2022-06-03,6,4,80.0,14515.837990515865,100,93.26932573131452,1.0,True,False,19,fixed_price_80
1034221.892252796,155.02128732584902,0.9610946549322869,389.05345067713097,,10000,2022-06-18,6,5,80.0,13120.551897957921,100,156.11217061502776,1.0,False,True,20,fixed_price_80
841783.5535150297,-22.303915438964438,0.7445448345336063,2554.5516546639365,,10000,2022-06-20,6,0,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,21,fixed_price_80
1010159.5826708686,152.76600782864477,0.9613014377555588,386.985622444412,,10000,2022-12-11,12,6,80.0,12592.444871366024,100,192.542564800098,1.0,False,True,22,fixed_price_80
1008296.2692609153,145.52162253670195,0.9516328706994663,483.67129300533634,,10000,2022-06-04,6,5,80.0,13058.19612070918,100,156.11217061502776,1.0,False,True,23,fixed_price_80
832525.8388921276,-11.082752473292018,0.7611844707362948,2388.1552926370523,,10000,2022-06-16,6,3,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,24,fixed_price_80
1058386.5409561954,154.00873149096452,0.9563973662949932,436.02633705006883,,10000,2022-12-28,12,2,80.0,14153.624653071165,100,127.57061847614774,1.0,False,True,25,fixed_price_80
855119.1342092144,17.35429620353362,0.7970443599761811,2029.5564002381898,,10000,2022-06-29,6,2,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,26,fixed_price_80
1005509.1338252983,149.66235846594878,0.9576869110731766,423.13088926823366,,10000,2022-12-24,12,5,80.0,12559.27727818489,100,195.43755580295394,1.0,False,True,27,fixed_price_80
1080388.3996789486,161.67308828736148,0.9638825319444748,361.17468055525205,,10000,2022-12-14,12,2,80.0,14186.001101881266,100,127.57061847614774,1.0,False,True,28,fixed_price_80
1061229.4063479763,150.55967759355076,0.9512832013133604,487.16798686639595,,10000,2022-12-08,12,3,80.0,14153.624653071165,100,127.68291019733265,1.0,False,True,29,fixed_price_80
1066636.342228779,211.21933638842603,0.9601649267659108,398.35073234089214,,10000,2022-12-21,12,2,80.24515486955643,14153.624653071165,100,127.57061847614774,0.91,False,True,0,promo_ppo@200k
842599.7101215505,-232.1280357078601,0.7530490363802149,2469.5096361978513,,10000,2022-06-22,6,2,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,1,promo_ppo@200k
851895.8118663175,-147.9757990138519,0.7894049484029034,2105.950515970965,,10000,2022-06-01,6,2,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,2,promo_ppo@200k
853729.7858439562,-151.7011081623948,0.789078282849464,2109.21717150536,,10000,2022-06-08,6,2,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,3,promo_ppo@200k
1419421.9417007735,184.53978765302037,0.9608852231787656,391.1477682123441,,10000,2022-12-11,12,6,112.62614221200347,13223.876787535846,100,192.542564800098,0.0,False,True,4,promo_ppo@200k
842612.2174554451,-225.3171465964362,0.7563588487909126,2436.4115120908737,,10000,2022-06-21,6,1,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,5,promo_ppo@200k
1398369.5023188358,178.05491525809654,0.9520340835515902,479.65916448409735,,10000,2022-06-12,6,6,112.42378588914872,13697.830777138006,100,154.00250483209075,0.0,False,True,6,promo_ppo@200k
1428975.573599799,185.22974815008536,0.9617269507009416,382.730492990584,,10000,2022-12-11,12,6,112.5854252167046,13250.338986795396,100,192.542564800098,0.0,False,True,7,promo_ppo@200k
1064123.8330989338,207.69340848039306,0.9585703774197591,414.296225802409,,10000,2022-12-27,12,1,80.95738061666489,14153.624653071165,100,127.57061847614774,0.8,False,True,8,promo_ppo@200k
889544.4023679541,-91.4741687362199,0.8029406490320949,1970.5935096790508,,10000,2022-06-03,6,4,80.0,14515.837990515865,100,93.26932573131452,1.0,True,False,9,promo_ppo@200k
1064465.2014104982,207.43934553149631,0.9595955060144672,404.04493985532827,,10000,2022-12-15,12,3,80.0,14186.001101881266,100,127.68291019733265,1.0,False,True,10,promo_ppo@200k
847995.7444610199,-191.44823292365112,0.7698655286206253,2301.3447137937474,,10000,2022-06-27,6,0,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,11,promo_ppo@200k
1077044.8622242592,207.22466874122225,0.9582743393528713,417.25660647128643,,10000,2022-12-22,12,3,80.0,14186.001101881266,100,127.68291019733265,1.0,False,True,12,promo_ppo@200k
1300448.185087982,173.03148964074336,0.9502709279363984,497.290720636016,,10000,2022-12-10,12,5,100.39906866252423,12969.644966721535,100,195.43755580295394,0.0,False,True,13,promo_ppo@200k
848073.8451836626,-187.02142624803682,0.772240174002143,2277.5982599785702,,10000,2022-06-20,6,0,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,14,promo_ppo@200k
1083836.204227114,204.37610881459102,0.9555023166227354,444.9768337726455,,10000,2022-12-06,12,1,80.94981217384338,14186.001101881266,100,127.57061847614774,0.8,False,True,15,promo_ppo@200k
850127.518377227,-218.96688284855284,0.7579740166669778,2420.259833330221,,10000,2022-06-07,6,1,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,16,promo_ppo@200k
889247.7676033432,-70.76985527747667,0.8151255745499993,1848.7442545000067,,10000,2022-06-17,6,4,80.0,14515.837990515865,100,93.26932573131452,1.0,True,False,17,promo_ppo@200k
1316329.3598432285,184.79820080419853,0.9643206129459839,356.79387054016115,,10000,2022-12-17,12,5,100.51238909587263,12999.212436750531,100,195.43755580295394,0.0,False,True,18,promo_ppo@200k
892731.0424320145,-97.76005855055135,0.798089556450677,2019.10443549323,,10000,2022-06-03,6,4,80.0,14515.837990515865,100,93.26932573131452,1.0,True,False,19,promo_ppo@200k
1276995.3682392715,195.243699729837,0.9549501981071195,450.4980189288053,,10000,2022-06-18,6,5,99.8792314581573,13465.77313747257,100,156.11217061502776,0.0,False,True,20,promo_ppo@200k
841783.5535150297,-250.20893845760057,0.7445448345336063,2554.5516546639365,,10000,2022-06-20,6,0,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,21,promo_ppo@200k
1423161.688149016,191.27615267300595,0.9664069938643386,335.9300613566138,,10000,2022-12-11,12,6,112.86494860276579,13223.876787535846,100,192.542564800098,0.0,False,True,22,promo_ppo@200k
1269686.1770853268,204.2632880733648,0.9620753827585091,379.24617241490887,,10000,2022-06-04,6,5,100.03496526479721,13439.151317998767,100,156.11217061502776,0.0,False,True,23,promo_ppo@200k
832525.8388921276,-217.2637070491966,0.7611844707362948,2388.1552926370523,,10000,2022-06-16,6,3,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,24,promo_ppo@200k
1058978.446553883,203.40704761864828,0.9545402752851038,454.5972471489622,,10000,2022-12-28,12,2,80.24552719593048,14153.624653071165,100,127.57061847614774,0.91,False,True,25,promo_ppo@200k
855119.1342092144,-128.47342259590602,0.7970443599761811,2029.5564002381898,,10000,2022-06-29,6,2,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,26,promo_ppo@200k
1292076.5934066037,183.8691538331747,0.9663941994855341,336.05800514465955,,10000,2022-12-24,12,5,100.49939717426896,12969.644966721535,100,195.43755580295394,0.0,False,True,27,promo_ppo@200k
1080987.9107201903,211.93799128261588,0.9620713579232776,379.2864207672246,,10000,2022-12-14,12,2,80.24255423545837,14186.001101881266,100,127.57061847614774,0.91,False,True,28,promo_ppo@200k
1061229.4063479763,199.43974717113196,0.9512832013133604,487.16798686639595,,10000,2022-12-08,12,3,80.0,14153.624653071165,100,127.68291019733265,1.0,False,True,29,promo_ppo@200k
1180002.4481800206,213.78818679133752,0.9604802099944502,395.1979000554984,,10000,2022-12-21,12,2,89.10270003080367,14336.159189790487,100,127.57061847614774,0.22,False,True,0,promo_ppo_bestckpt
850150.2271081901,-327.20274093529594,0.7043786074104126,2956.213925895874,,10000,2022-06-22,6,2,85.2017265200615,14515.837990515865,100,89.3393639748758,0.53,True,False,1,promo_ppo_bestckpt
859907.7857466771,-245.97584797458867,0.7392121223167349,2607.878776832651,,10000,2022-06-01,6,2,85.17602010965348,14515.837990515865,100,89.3393639748758,0.53,True,False,2,promo_ppo_bestckpt
862383.894574457,-249.4083697878655,0.7389659890655245,2610.3401093447555,,10000,2022-06-08,6,2,85.18052294254304,14515.837990515865,100,89.3393639748758,0.53,True,False,3,promo_ppo_bestckpt
1172702.672714155,162.32309944789068,0.9527207248040553,472.79275195944683,,10000,2022-12-11,12,6,93.15063058435916,12817.33335107565,100,192.542564800098,0.0,False,True,4,promo_ppo_bestckpt
847917.3169819359,-385.4334847390166,0.6750454958678966,3249.5450413210338,,10000,2022-06-21,6,1,88.60684783384204,14515.837990515865,100,89.3393639748758,0.53,True,False,5,promo_ppo_bestckpt
1204397.7854023075,201.07082833788348,0.9632247800755555,367.75219924444536,,10000,2022-06-12,6,6,93.62653371691704,13356.729330867529,100,154.00250483209075,0.0,False,True,6,promo_ppo_bestckpt
1188153.5462217806,167.48540066229708,0.9581568413234145,418.4315867658552,,10000,2022-12-11,12,6,93.16035603284836,12848.374366015196,100,192.542564800098,0.0,False,True,7,promo_ppo_bestckpt
1226051.1931000252,200.11235788912856,0.9534170083224428,465.8299167755722,,10000,2022-12-27,12,1,94.6643395891413,14430.619093077257,100,127.57061847614774,0.22,False,True,8,promo_ppo_bestckpt
899646.5513914301,-194.34382333020963,0.7387104560462532,2612.8954395374685,,10000,2022-06-03,6,4,86.66997626423836,14515.837990515865,100,93.26932573131452,0.44,True,False,9,promo_ppo_bestckpt
1198664.196484829,201.84375082111637,0.9564144355856166,435.85564414383407,,10000,2022-12-15,12,3,91.15004156827926,14412.641564803198,100,127.68291019733265,0.22,False,True,10,promo_ppo_bestckpt
855679.3444564507,-306.43682745602183,0.711112701523017,2888.8729847698305,,10000,2022-06-27,6,0,86.1669178545475,14515.837990515865,100,89.3393639748758,0.53,True,False,11,promo_ppo_bestckpt
1215674.5360452442,205.13008393975565,0.9575534458125671,424.4655418743296,,10000,2022-12-22,12,3,91.14580153226852,14412.641564803198,100,127.68291019733265,0.22,False,True,12,promo_ppo_bestckpt
1244707.6075842858,180.74483153980847,0.9678881525675248,321.11847432475224,,10000,2022-12-10,12,5,95.83778730090708,12879.131074249744,100,195.43755580295394,0.0,False,True,13,promo_ppo_bestckpt
855869.1632520562,-302.33433144967904,0.7133232320948955,2866.767679051045,,10000,2022-06-20,6,0,86.1683698296547,14515.837990515865,100,89.3393639748758,0.53,True,False,14,promo_ppo_bestckpt
1226775.5518793662,170.23799933705703,0.9308192355609579,691.807644390421,,10000,2022-12-06,12,1,94.671232265234,14430.619093077257,100,127.57061847614774,0.22,False,True,15,promo_ppo_bestckpt
855710.8250620898,-377.32712915048234,0.6775197986453818,3224.802013546182,,10000,2022-06-07,6,1,88.6035871308297,14515.837990515865,100,89.3393639748758,0.53,True,False,16,promo_ppo_bestckpt
899528.7417824504,-175.0565108625089,0.7499848356203869,2500.151643796131,,10000,2022-06-17,6,4,86.6624323785305,14515.837990515865,100,93.26932573131452,0.44,True,False,17,promo_ppo_bestckpt
1237980.3097127574,177.45742559906026,0.9642550959713065,357.4490402869342,,10000,2022-12-17,12,5,95.84608851457014,12879.131074249744,100,195.43755580295394,0.0,False,True,18,promo_ppo_bestckpt
902097.9071883359,-199.75061654217646,0.7344601029607416,2655.3989703925836,,10000,2022-06-03,6,4,86.66903626322747,14515.837990515865,100,93.26932573131452,0.44,True,False,19,promo_ppo_bestckpt
1224834.7930833201,193.2805596692342,0.9548956892838245,451.04310716175496,,10000,2022-06-18,6,5,96.38124206140637,13384.612453728914,100,156.11217061502776,0.0,False,True,20,promo_ppo_bestckpt
849380.1343202536,-362.194829703109,0.6873084543612955,3126.915456387045,,10000,2022-06-20,6,0,86.18866636157036,14515.837990515865,100,89.3393639748758,0.53,True,False,21,promo_ppo_bestckpt
1179254.5413468836,170.55916331660336,0.9625359509577018,374.6404904229821,,10000,2022-12-11,12,6,93.12647086977958,12817.33335107565,100,192.542564800098,0.0,False,True,22,promo_ppo_bestckpt
1217648.4256770276,204.13517201784748,0.9645558358609791,354.44164139020904,,10000,2022-06-04,6,5,96.34872321039438,13356.729330867529,100,156.11217061502776,0.0,False,True,23,promo_ppo_bestckpt
838882.5055948977,-336.19714514056636,0.7006359256083888,2993.640743916111,,10000,2022-06-16,6,3,86.31098603606225,14515.837990515865,100,89.3393639748758,0.53,True,False,24,promo_ppo_bestckpt
1169663.4011000518,203.34434179466913,0.9532563033291219,467.43696670878126,,10000,2022-12-28,12,2,89.11018925309182,14336.159189790487,100,127.57061847614774,0.22,False,True,25,promo_ppo_bestckpt
863358.5085882815,-226.6877874948338,0.7467127788140773,2532.872211859227,,10000,2022-06-29,6,2,85.1673772752285,14515.837990515865,100,89.3393639748758,0.53,True,False,26,promo_ppo_bestckpt
1214692.3538182867,176.71881255469805,0.9666347380632732,333.6526193672689,,10000,2022-12-24,12,5,95.83384481854736,12848.374366015196,100,195.43755580295394,0.0,False,True,27,promo_ppo_bestckpt
1191671.5173593296,209.6052370092513,0.9594546704128026,405.45329587197375,,10000,2022-12-14,12,2,89.12370547056199,14363.224313035607,100,127.57061847614774,0.22,False,True,28,promo_ppo_bestckpt
1202363.416684665,201.56399385135234,0.9530206932320924,469.79306767907656,,10000,2022-12-08,12,3,91.13031957149505,14388.88557641767,100,127.68291019733265,0.22,False,True,29,promo_ppo_bestckpt
1066084.5354949085,213.8047376202206,0.9620220078369577,379.7799216304229,,10000,2022-12-21,12,2,80.0,14153.624653071165,100,127.57061847614774,1.0,False,True,0,pace_ppo@200k
842599.7101215505,-232.1280357078601,0.7530490363802149,2469.5096361978513,,10000,2022-06-22,6,2,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,1,pace_ppo@200k
851895.8118663175,-147.9757990138519,0.7894049484029034,2105.950515970965,,10000,2022-06-01,6,2,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,2,pace_ppo@200k
853729.7858439562,-151.7011081623948,0.789078282849464,2109.21717150536,,10000,2022-06-08,6,2,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,3,pace_ppo@200k
1420588.305697588,188.43107522140326,0.9637386442754973,362.61355724502755,,10000,2022-12-11,12,6,114.24893413186074,13223.876787535846,100,192.542564800098,0.0,False,True,4,pace_ppo@200k
842612.2174554451,-225.3171465964362,0.7563588487909126,2436.4115120908737,,10000,2022-06-21,6,1,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,5,pace_ppo@200k
1386627.3599222878,157.8046352123465,0.9286989182188424,713.0108178115752,,10000,2022-06-12,6,6,113.1807859301567,13697.830777138006,100,154.00250483209075,0.0,False,True,6,pace_ppo@200k
1429046.7190841613,187.757216483265,0.9628126891382235,371.87310861776496,,10000,2022-12-11,12,6,114.14960210323333,13250.338986795396,100,192.542564800098,0.0,False,True,7,pace_ppo@200k
1062118.8547016433,218.1988415561881,0.9661956409144632,338.04359085536817,,10000,2022-12-27,12,1,80.0134237408638,14153.624653071165,100,127.57061847614774,1.0,False,True,8,pace_ppo@200k
889544.4023679541,-91.4741687362199,0.8029406490320949,1970.5935096790508,,10000,2022-06-03,6,4,80.0,14515.837990515865,100,93.26932573131452,1.0,True,False,9,pace_ppo@200k
1064465.2014104982,207.43934553149631,0.9595955060144672,404.04493985532827,,10000,2022-12-15,12,3,80.0,14186.001101881266,100,127.68291019733265,1.0,False,True,10,pace_ppo@200k
847995.7444610199,-191.44823292365112,0.7698655286206253,2301.3447137937474,,10000,2022-06-27,6,0,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,11,pace_ppo@200k
1077044.8622242592,207.22466874122225,0.9582743393528713,417.25660647128643,,10000,2022-12-22,12,3,80.0,14186.001101881266,100,127.68291019733265,1.0,False,True,12,pace_ppo@200k
1388165.7209027074,187.63752397101246,0.9599702468944009,400.2975310559905,,10000,2022-12-10,12,5,110.11414833068848,13114.291641488671,100,195.43755580295394,0.0,False,True,13,pace_ppo@200k
848073.8451836626,-187.02142624803682,0.772240174002143,2277.5982599785702,,10000,2022-06-20,6,0,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,14,pace_ppo@200k
1081788.6544790629,214.59411884022433,0.9628539961951996,371.4600380480042,,10000,2022-12-06,12,1,80.00951037406921,14186.001101881266,100,127.57061847614774,1.0,False,True,15,pace_ppo@200k
850127.518377227,-218.96688284855284,0.7579740166669778,2420.259833330221,,10000,2022-06-07,6,1,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,16,pace_ppo@200k
889247.7676033432,-70.76985527747667,0.8151255745499993,1848.7442545000067,,10000,2022-06-17,6,4,80.0,14515.837990515865,100,93.26932573131452,1.0,True,False,17,pace_ppo@200k
1381894.8029140776,185.94908627023153,0.9589142809555078,410.8571904449218,,10000,2022-12-17,12,5,110.06244079470635,13114.291641488671,100,195.43755580295394,0.0,False,True,18,pace_ppo@200k
892731.0424320145,-97.76005855055135,0.798089556450677,2019.10443549323,,10000,2022-06-03,6,4,80.0,14515.837990515865,100,93.26932573131452,1.0,True,False,19,pace_ppo@200k
1362791.067954729,193.8758052010055,0.9530359503920844,469.6404960791551,,10000,2022-06-18,6,5,108.22349092960357,13614.803612127434,100,156.11217061502776,0.0,False,True,20,pace_ppo@200k
841783.5535150297,-250.20893845760057,0.7445448345336063,2554.5516546639365,,10000,2022-06-20,6,0,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,21,pace_ppo@200k
1402478.9961314998,182.11301585109263,0.9545746035317415,454.2539646825844,,10000,2022-12-11,12,6,114.4161435008049,13197.029123827815,100,192.542564800098,0.0,False,True,22,pace_ppo@200k
1354762.0114323087,206.17817266030153,0.962057637126859,379.42362873141064,,10000,2022-06-04,6,5,108.44369955658912,13591.430212452542,100,156.11217061502776,0.0,False,True,23,pace_ppo@200k
832525.8388921276,-217.2637070491966,0.7611844707362948,2388.1552926370523,,10000,2022-06-16,6,3,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,24,pace_ppo@200k
1058386.5409561954,206.00506162760473,0.9563973662949932,436.02633705006883,,10000,2022-12-28,12,2,80.0,14153.624653071165,100,127.57061847614774,1.0,False,True,25,pace_ppo@200k
855119.1342092144,-128.47342259590602,0.7970443599761811,2029.5564002381898,,10000,2022-06-29,6,2,80.0,14515.837990515865,100,89.3393639748758,1.0,True,False,26,pace_ppo@200k
1355614.132346319,184.95251100475517,0.9606936959592364,393.06304040763644,,10000,2022-12-24,12,5,110.14854615330697,13086.014999821782,100,195.43755580295394,0.0,False,True,27,pace_ppo@200k
