policy,seed,days_prior,dow,month,weekend,peak_month,price,selling_limit,remain,accepted,cum_revenue,base_demand,is_soft
clamp_frozen,0,22,2,12,0,1,96.88335418701172,13403.521180152893,3527.3919289666683,164.34432824543526,897773.2489968814,158.80352394212818,0
clamp_frozen,0,21,2,12,0,1,96.88335418701172,13490.90576171875,3401.809307575114,152.84615304050922,912581.4969780273,158.80352394212818,0
clamp_frozen,0,20,2,12,0,1,96.88335418701172,13585.52634716034,3282.1562624037642,172.08263986546675,929253.4403255492,158.80352394212818,0
clamp_frozen,0,19,2,12,0,1,96.88335418701172,13643.351793289185,3148.036548329703,169.9457759217956,945718.357126767,158.80352394212818,0
clamp_frozen,0,18,2,12,0,1,96.88335418701172,13813.090324401855,3015.4223192364716,172.53196875285744,962433.8329640325,163.45135432315968,0
clamp_frozen,0,17,2,12,0,1,96.88335418701172,13773.957192897797,2880.88450277857,168.38267114556632,978747.3109315835,163.45135432315968,0
clamp_frozen,0,16,2,12,0,1,96.88335418701172,13755.253851413727,2753.0861302721105,181.0959214691526,996292.4912331027,163.48588367478033,0
clamp_frozen,0,15,2,12,0,1,96.88335418701172,13719.990849494934,2616.1301616189585,171.9523954684133,1012951.8160665742,166.63305223218825,0
clamp_frozen,0,14,2,12,0,1,96.88335418701172,13695.726990699768,2482.0650273520105,165.99717904352576,1029034.1795578928,167.6035577215017,0
clamp_frozen,0,13,2,12,0,1,96.88335418701172,13685.158491134644,2350.7106364478077,173.81527466361186,1045873.9863762403,168.05485080599917,0
clamp_frozen,0,12,2,12,0,1,96.88335418701172,13587.725162506104,2214.4963012523986,179.57664612270955,1063271.9741862623,169.09384479432455,0
clamp_frozen,0,11,2,12,0,1,96.88335418701172,13553.564548492432,2073.2055128080783,188.13089396843358,1081498.7262201253,169.09384479432455,0
clamp_frozen,0,10,2,12,0,1,96.88335418701172,13475.529849529266,1922.8866561590294,173.43787578760927,1098301.9693694992,170.63726322604822,0
clamp_frozen,0,9,2,12,0,1,96.88335418701172,13462.548851966858,1787.9130552191764,166.77051410707563,1114459.256155685,170.84305227950415,0
clamp_frozen,0,8,2,12,0,1,96.88335418701172,13379.722833633423,1652.2018569305274,176.82770717739405,1131590.9175402296,170.84305227950415,0
clamp_frozen,0,7,2,12,0,1,96.88335418701172,13396.961688995361,1509.7524333877736,190.37855259622637,1150035.4302810205,170.84305227950415,0
clamp_frozen,0,6,2,12,0,1,96.88335418701172,13391.723036766052,1357.3221846618726,156.51755351529337,1165199.375854727,170.84305227950415,0
clamp_frozen,0,5,2,12,0,1,96.88335418701172,13081.827163696289,1229.8142607513182,159.3332682359067,1180636.1173150006,155.39122305741984,0
clamp_frozen,0,4,2,12,0,1,96.88335418701172,12781.495749950409,1099.2418946836897,142.64906613099083,1194456.4373134158,149.0674834074808,0
clamp_frozen,0,3,2,12,0,1,96.88335418701172,12319.872081279755,982.4610591715118,146.21198374388754,1208621.9447208606,142.23678861945825,0
clamp_frozen,0,2,2,12,0,1,96.88335418701172,12071.966528892517,858.5016787143741,128.31057373756312,1221053.1034822157,135.31638940994628,0
clamp_frozen,0,1,2,12,0,1,96.88335418701172,11630.84626197815,748.6478115392238,110.52061918267177,1231760.7117754582,127.3584148712835,0
clamp_frozen,1,100,2,6,0,0,98.71341705322266,11034.304201602936,10000.0,56.98029672598972,5624.719794529001,53.51064944791461,1
clamp_frozen,1,99,2,6,0,0,98.71341705322266,11303.784102201462,9964.108315250802,61.57964704990756,11703.457175756777,53.51064944791461,1
clamp_frozen,1,98,2,6,0,0,98.71341705322266,11498.903036117554,9923.991818599594,52.094511540835924,16845.884419671234,53.51064944791461,1
clamp_frozen,1,97,2,6,0,0,98.71341705322266,11653.04958820343,9889.932916515407,59.63135751394207,22732.29948339482,55.53276728716988,1
clamp_frozen,1,96,2,6,0,0,98.71341705322266,11795.966476202011,9851.094862238173,57.27952343576588,28386.55696891942,55.852472283942966,1
clamp_frozen,1,95,2,6,0,0,98.71341705322266,11849.24304485321,9813.576389812786,51.16051280922618,33436.786006513306,56.18471002774361,1
clamp_frozen,1,94,2,6,0,0,98.71341705322266,11877.508461475372,9780.445231241985,53.195191003799685,38687.86508129722,56.18471002774361,1
clamp_frozen,1,93,2,6,0,0,98.71341705322266,12070.505023002625,9745.483561825971,58.05349689293966,44418.52413148794,56.18471002774361,1
clamp_frozen,1,92,2,6,0,0,98.71341705322266,12277.767211198807,9707.882361846167,51.48045233423165,49500.335492845494,56.85789131285237,1
clamp_frozen,1,91,2,6,0,0,98.71341705322266,12507.612705230713,9674.47439634579,58.818235872544655,55306.48454086682,56.85789131285237,1
